instance_id,date_created,status
7332,2021-08-08,sold
7333,2021-08-08,sold
7334,2021-08-08,sold
7335,2021-08-08,sold
7336,2021-08-08,sold
7337,2021-08-08,sold
7338,2021-08-08,sold
7339,2021-08-09,sold
7340,2021-08-09,sold
7341,2021-08-09,sold
7342,2021-08-09,sold
7343,2021-08-09,sold
7344,2021-08-09,sold
7345,2021-08-09,sold
7346,2021-08-09,sold
7347,2021-08-09,sold
7348,2021-08-10,sold
7349,2021-08-10,sold
7350,2021-08-10,sold
7351,2021-08-10,sold
7352,2021-08-10,sold
7353,2021-08-10,sold
7354,2021-08-10,sold
7355,2021-08-10,sold
7356,2021-08-10,sold
7357,2021-08-11,sold
7358,2021-08-11,sold
7359,2021-08-11,sold
7360,2021-08-11,sold
7361,2021-08-11,sold
7362,2021-08-11,sold
7363,2021-08-11,sold
7364,2021-08-11,sold
7365,2021-08-11,sold
7366,2021-08-12,sold
7367,2021-08-12,sold
7368,2021-08-12,sold
7369,2021-08-12,sold
7370,2021-08-12,sold
7371,2021-08-12,sold
7372,2021-08-12,sold
7373,2021-08-12,sold
7374,2021-08-12,sold
7375,2021-08-13,sold
7376,2021-08-13,sold
7377,2021-08-13,sold
7378,2021-08-13,sold
7379,2021-08-13,sold
7380,2021-08-13,sold
7381,2021-08-13,sold
7382,2021-08-13,sold
7383,2021-08-13,sold
7384,2021-08-14,sold
7385,2021-08-14,sold
7386,2021-08-14,sold
7387,2021-08-14,sold
7388,2021-08-14,sold
7389,2021-08-14,sold
7390,2021-08-14,sold
7391,2021-08-14,sold
7392,2021-08-14,sold
7393,2021-08-15,sold
7394,2021-08-15,sold
7395,2021-08-15,sold
7396,2021-08-15,sold
7397,2021-08-15,sold
7398,2021-08-15,sold
7399,2021-08-15,sold
7400,2021-08-15,sold
7401,2021-08-15,sold
7402,2021-08-16,sold
7403,2021-08-16,sold
7404,2021-08-16,sold
7405,2021-08-16,sold
7406,2021-08-16,sold
7407,2021-08-16,sold
7408,2021-08-16,sold
7409,2021-08-16,sold
7410,2021-08-16,sold
7411,2021-08-17,sold
7412,2021-08-17,sold
7413,2021-08-17,sold
7414,2021-08-17,sold
7415,2021-08-17,sold
7416,2021-08-17,sold
7417,2021-08-17,sold
7418,2021-08-17,sold
7419,2021-08-17,sold
7420,2021-08-18,sold
7421,2021-08-18,sold
7422,2021-08-18,sold
7423,2021-08-18,sold
7424,2021-08-18,sold
7425,2021-08-18,sold
7426,2021-08-18,sold
7427,2021-08-18,sold
7428,2021-08-18,sold
7429,2021-08-19,sold
7430,2021-08-19,sold
7431,2021-08-19,sold
7432,2021-08-19,sold
7433,2021-08-19,sold
7434,2021-08-19,sold
7435,2021-08-19,sold
7436,2021-08-19,sold
7437,2021-08-19,sold
7438,2021-08-20,sold
7439,2021-08-20,sold
7440,2021-08-20,sold
7441,2021-08-20,sold
7442,2021-08-20,sold
7443,2021-08-20,sold
7444,2021-08-20,sold
7445,2021-08-20,sold
7446,2021-08-20,sold
7447,2021-08-21,sold
7448,2021-08-21,sold
7449,2021-08-21,sold
7450,2021-08-21,sold
7451,2021-08-21,sold
7452,2021-08-21,sold
7453,2021-08-21,sold
7454,2021-08-21,sold
7455,2021-08-21,sold
7456,2021-08-22,sold
7457,2021-08-22,sold
7458,2021-08-22,sold
7459,2021-08-22,sold
7460,2021-08-22,sold
7461,2021-08-22,sold
7462,2021-08-22,sold
7463,2021-08-22,sold
7464,2021-08-22,sold
7465,2021-08-23,sold
7466,2021-08-23,sold
7467,2021-08-23,sold
7468,2021-08-23,sold
7469,2021-08-23,sold
7470,2021-08-23,sold
7471,2021-08-23,sold
7472,2021-08-23,sold
7473,2021-08-23,sold
7474,2021-08-24,sold
7475,2021-08-24,sold
7476,2021-08-24,sold
7477,2021-08-24,sold
7478,2021-08-24,sold
7479,2021-08-24,sold
7480,2021-08-24,sold
7481,2021-08-24,sold
7482,2021-08-24,sold
7483,2021-08-25,sold
7484,2021-08-25,sold
7485,2021-08-25,sold
7486,2021-08-25,sold
7487,2021-08-25,sold
7488,2021-08-25,sold
7489,2021-08-25,sold
7490,2021-08-25,sold
7491,2021-08-25,sold
7492,2021-08-26,sold
7493,2021-08-26,sold
7494,2021-08-26,sold
7495,2021-08-26,sold
7496,2021-08-26,sold
7497,2021-08-26,sold
7498,2021-08-26,sold
7499,2021-08-26,sold
7500,2021-08-26,sold
7501,2021-08-27,sold
7502,2021-08-27,sold
7503,2021-08-27,sold
7504,2021-08-27,sold
7505,2021-08-27,sold
7506,2021-08-27,sold
7507,2021-08-27,sold
7508,2021-08-27,defective
7509,2021-08-27,sold
7510,2021-08-28,sold
7511,2021-08-28,sold
7512,2021-08-28,sold
7513,2021-08-28,sold
7514,2021-08-28,sold
7515,2021-08-28,sold
7516,2021-08-28,sold
7517,2021-08-28,sold
7518,2021-08-28,sold
7519,2021-08-29,sold
7520,2021-08-29,sold
7521,2021-08-29,sold
7522,2021-08-29,sold
7523,2021-08-29,sold
7524,2021-08-29,sold
7525,2021-08-29,sold
7526,2021-08-29,sold
7527,2021-08-29,sold
7528,2021-08-30,sold
7529,2021-08-30,sold
7530,2021-08-30,sold
7531,2021-08-30,sold
7532,2021-08-30,sold
7533,2021-08-30,sold
7534,2021-08-30,sold
7535,2021-08-30,sold
7536,2021-08-30,sold
7537,2021-08-31,sold
7538,2021-08-31,sold
7539,2021-08-31,sold
7540,2021-08-31,sold
7541,2021-08-31,sold
7542,2021-08-31,sold
7543,2021-08-31,sold
7544,2021-08-31,sold
7545,2021-08-31,sold
7546,2021-09-01,sold
7547,2021-09-01,sold
7548,2021-09-01,sold
7549,2021-09-01,sold
7550,2021-09-01,sold
7551,2021-09-01,sold
7552,2021-09-01,sold
7553,2021-09-01,sold
7554,2021-09-01,sold
7555,2021-09-02,sold
7556,2021-09-02,sold
7557,2021-09-02,sold
7558,2021-09-02,sold
7559,2021-09-02,sold
7560,2021-09-02,sold
7561,2021-09-02,sold
7562,2021-09-02,sold
7563,2021-09-02,sold
7564,2021-09-03,sold
7565,2021-09-03,sold
7566,2021-09-03,sold
7567,2021-09-03,sold
7568,2021-09-03,sold
7569,2021-09-03,sold
7570,2021-09-03,sold
7571,2021-09-03,sold
7572,2021-09-03,sold
7573,2021-09-04,sold
7574,2021-09-04,sold
7575,2021-09-04,sold
7576,2021-09-04,sold
7577,2021-09-04,sold
7578,2021-09-04,sold
7579,2021-09-04,sold
7580,2021-09-04,sold
7581,2021-09-04,sold
7582,2021-09-05,sold
7583,2021-09-05,sold
7584,2021-09-05,sold
7585,2021-09-05,sold
7586,2021-09-05,sold
7587,2021-09-05,sold
7588,2021-09-05,sold
7589,2021-09-05,sold
7590,2021-09-05,sold
7591,2021-09-06,sold
7592,2021-09-06,sold
7593,2021-09-06,sold
7594,2021-09-06,sold
7595,2021-09-06,sold
7596,2021-09-06,sold
7597,2021-09-06,sold
7598,2021-09-06,sold
7599,2021-09-06,sold
7600,2021-09-07,sold
7601,2021-09-07,sold
7602,2021-09-07,sold
7603,2021-09-07,sold
7604,2021-09-07,sold
7605,2021-09-07,sold
7606,2021-09-07,sold
7607,2021-09-07,sold
7608,2021-09-07,sold
7609,2021-09-08,sold
7610,2021-09-08,sold
7611,2021-09-08,sold
7612,2021-09-08,sold
7613,2021-09-08,sold
7614,2021-09-08,sold
7615,2021-09-08,sold
7616,2021-09-08,sold
7617,2021-09-08,sold
7618,2021-09-09,sold
7619,2021-09-09,sold
7620,2021-09-09,sold
7621,2021-09-09,sold
7622,2021-09-09,sold
7623,2021-09-09,sold
7624,2021-09-09,sold
7625,2021-09-09,sold
7626,2021-09-09,sold
7627,2021-09-10,sold
7628,2021-09-10,sold
7629,2021-09-10,sold
7630,2021-09-10,sold
7631,2021-09-10,sold
7632,2021-09-10,sold
7633,2021-09-10,sold
7634,2021-09-10,sold
7635,2021-09-10,sold
7636,2021-09-11,sold
7637,2021-09-11,sold
7638,2021-09-11,sold
7639,2021-09-11,sold
7640,2021-09-11,sold
7641,2021-09-11,sold
7642,2021-09-11,sold
7643,2021-09-11,sold
7644,2021-09-11,sold
7645,2021-09-12,sold
7646,2021-09-12,sold
7647,2021-09-12,sold
7648,2021-09-12,sold
7649,2021-09-12,sold
7650,2021-09-12,sold
7651,2021-09-12,sold
7652,2021-09-12,sold
7653,2021-09-12,sold
7654,2021-09-13,sold
7655,2021-09-13,sold
7656,2021-09-13,sold
7657,2021-09-13,sold
7658,2021-09-13,sold
7659,2021-09-13,sold
7660,2021-09-13,sold
7661,2021-09-13,sold
7662,2021-09-13,sold
7663,2021-09-14,sold
7664,2021-09-14,sold
7665,2021-09-14,sold
7666,2021-09-14,sold
7667,2021-09-14,sold
7668,2021-09-14,sold
7669,2021-09-14,sold
7670,2021-09-14,sold
7671,2021-09-14,sold
7672,2021-09-15,sold
7673,2021-09-15,sold
7674,2021-09-15,sold
7675,2021-09-15,sold
7676,2021-09-15,sold
7677,2021-09-15,sold
7678,2021-09-15,sold
7679,2021-09-15,sold
7680,2021-09-15,sold
7681,2021-09-16,sold
7682,2021-09-16,sold
7683,2021-09-16,sold
7684,2021-09-16,sold
7685,2021-09-16,sold
7686,2021-09-16,sold
7687,2021-09-16,sold
7688,2021-09-16,sold
7689,2021-09-16,sold
7690,2021-09-17,sold
7691,2021-09-17,sold
7692,2021-09-17,sold
7693,2021-09-17,sold
7694,2021-09-17,sold
7695,2021-09-17,sold
7696,2021-09-17,defective
7697,2021-09-17,sold
7698,2021-09-17,sold
7699,2021-09-18,sold
7700,2021-09-18,sold
7701,2021-09-18,sold
7702,2021-09-18,sold
7703,2021-09-18,sold
7704,2021-09-18,sold
7705,2021-09-18,sold
7706,2021-09-18,sold
7707,2021-09-18,sold
7708,2021-09-19,sold
7709,2021-09-19,sold
7710,2021-09-19,sold
7711,2021-09-19,sold
7712,2021-09-19,sold
7713,2021-09-19,sold
7714,2021-09-19,sold
7715,2021-09-19,sold
7716,2021-09-19,sold
7717,2021-09-20,defective
7718,2021-09-20,sold
7719,2021-09-20,sold
7720,2021-09-20,sold
7721,2021-09-20,sold
7722,2021-09-20,sold
7723,2021-09-20,sold
7724,2021-09-20,sold
7725,2021-09-20,sold
7726,2021-09-21,sold
7727,2021-09-21,sold
7728,2021-09-21,sold
7729,2021-09-21,sold
7730,2021-09-21,sold
7731,2021-09-21,sold
7732,2021-09-21,sold
7733,2021-09-21,sold
7734,2021-09-21,sold
7735,2021-09-22,sold
7736,2021-09-22,sold
7737,2021-09-22,sold
7738,2021-09-22,sold
7739,2021-09-22,sold
7740,2021-09-22,sold
7741,2021-09-22,sold
7742,2021-09-22,sold
7743,2021-09-22,sold
7744,2021-09-23,sold
7745,2021-09-23,sold
7746,2021-09-23,sold
7747,2021-09-23,sold
7748,2021-09-23,sold
7749,2021-09-23,sold
7750,2021-09-23,sold
7751,2021-09-23,sold
7752,2021-09-23,sold
7753,2021-09-24,sold
7754,2021-09-24,sold
7755,2021-09-24,sold
7756,2021-09-24,sold
7757,2021-09-24,sold
7758,2021-09-24,sold
7759,2021-09-24,sold
7760,2021-09-24,sold
7761,2021-09-24,sold
7762,2021-09-25,sold
7763,2021-09-25,sold
7764,2021-09-25,sold
7765,2021-09-25,sold
7766,2021-09-25,sold
7767,2021-09-25,sold
7768,2021-09-25,sold
7769,2021-09-25,sold
7770,2021-09-25,sold
7771,2021-09-26,sold
7772,2021-09-26,sold
7773,2021-09-26,sold
7774,2021-09-26,sold
7775,2021-09-26,sold
7776,2021-09-26,sold
7777,2021-09-26,sold
7778,2021-09-26,sold
7779,2021-09-26,sold
7780,2021-09-27,sold
7781,2021-09-27,sold
7782,2021-09-27,sold
7783,2021-09-27,sold
7784,2021-09-27,sold
7785,2021-09-27,sold
7786,2021-09-27,sold
7787,2021-09-27,sold
7788,2021-09-27,sold
7789,2021-09-28,sold
7790,2021-09-28,sold
7791,2021-09-28,sold
7792,2021-09-28,sold
7793,2021-09-28,sold
7794,2021-09-28,sold
7795,2021-09-28,sold
7796,2021-09-28,sold
7797,2021-09-28,sold
7798,2021-09-29,sold
7799,2021-09-29,sold
7800,2021-09-29,defective
7801,2021-09-29,sold
7802,2021-09-29,sold
7803,2021-09-29,sold
7804,2021-09-29,sold
7805,2021-09-29,sold
7806,2021-09-29,sold
7807,2021-09-30,sold
7808,2021-09-30,sold
7809,2021-09-30,sold
7810,2021-09-30,sold
7811,2021-09-30,sold
7812,2021-09-30,sold
7813,2021-09-30,sold
7814,2021-09-30,sold
7815,2021-09-30,sold
7816,2021-10-01,sold
7817,2021-10-01,sold
7818,2021-10-01,sold
7819,2021-10-01,sold
7820,2021-10-01,sold
7821,2021-10-01,sold
7822,2021-10-01,sold
7823,2021-10-01,sold
7824,2021-10-01,sold
7825,2021-10-02,sold
7826,2021-10-02,sold
7827,2021-10-02,sold
7828,2021-10-02,sold
7829,2021-10-02,sold
7830,2021-10-02,sold
7831,2021-10-02,sold
7832,2021-10-02,sold
7833,2021-10-02,sold
7834,2021-10-03,sold
7835,2021-10-03,sold
7836,2021-10-03,sold
7837,2021-10-03,sold
7838,2021-10-03,sold
7839,2021-10-03,sold
7840,2021-10-03,sold
7841,2021-10-03,sold
7842,2021-10-03,sold
7843,2021-10-04,sold
7844,2021-10-04,sold
7845,2021-10-04,sold
7846,2021-10-04,sold
7847,2021-10-04,sold
7848,2021-10-04,sold
7849,2021-10-04,sold
7850,2021-10-04,sold
7851,2021-10-04,sold
7852,2021-10-05,sold
7853,2021-10-05,sold
7854,2021-10-05,sold
7855,2021-10-05,sold
7856,2021-10-05,sold
7857,2021-10-05,sold
7858,2021-10-05,sold
7859,2021-10-05,sold
7860,2021-10-05,sold
7861,2021-10-06,sold
7862,2021-10-06,sold
7863,2021-10-06,sold
7864,2021-10-06,sold
7865,2021-10-06,sold
7866,2021-10-06,sold
7867,2021-10-06,sold
7868,2021-10-06,sold
7869,2021-10-06,sold
7870,2021-10-07,sold
7871,2021-10-07,sold
7872,2021-10-07,sold
7873,2021-10-07,sold
7874,2021-10-07,sold
7875,2021-10-07,sold
7876,2021-10-07,sold
7877,2021-10-07,sold
7878,2021-10-07,sold
7879,2021-10-08,sold
7880,2021-10-08,sold
7881,2021-10-08,sold
7882,2021-10-08,sold
7883,2021-10-08,sold
7884,2021-10-08,sold
7885,2021-10-08,sold
7886,2021-10-08,sold
7887,2021-10-08,sold
7888,2021-10-09,sold
7889,2021-10-09,sold
7890,2021-10-09,sold
7891,2021-10-09,sold
7892,2021-10-09,sold
7893,2021-10-09,sold
7894,2021-10-09,sold
7895,2021-10-09,sold
7896,2021-10-09,sold
7897,2021-10-10,sold
7898,2021-10-10,sold
7899,2021-10-10,sold
7900,2021-10-10,sold
7901,2021-10-10,sold
7902,2021-10-10,sold
7903,2021-10-10,sold
7904,2021-10-10,sold
7905,2021-10-10,sold
7906,2021-10-11,sold
7907,2021-10-11,sold
7908,2021-10-11,sold
7909,2021-10-11,sold
7910,2021-10-11,sold
7911,2021-10-11,sold
7912,2021-10-11,sold
7913,2021-10-11,sold
7914,2021-10-11,sold
7915,2021-10-12,sold
7916,2021-10-12,sold
7917,2021-10-12,sold
7918,2021-10-12,sold
7919,2021-10-12,sold
7920,2021-10-12,sold
7921,2021-10-12,sold
7922,2021-10-12,sold
7923,2021-10-12,sold
7924,2021-10-13,sold
7925,2021-10-13,sold
7926,2021-10-13,sold
7927,2021-10-13,sold
7928,2021-10-13,sold
7929,2021-10-13,sold
7930,2021-10-13,sold
7931,2021-10-13,sold
7932,2021-10-13,sold
7933,2021-10-14,sold
7934,2021-10-14,sold
7935,2021-10-14,sold
7936,2021-10-14,sold
7937,2021-10-14,sold
7938,2021-10-14,sold
7939,2021-10-14,sold
7940,2021-10-14,sold
7941,2021-10-14,sold
7942,2021-10-15,sold
7943,2021-10-15,sold
7944,2021-10-15,sold
7945,2021-10-15,sold
7946,2021-10-15,sold
7947,2021-10-15,sold
7948,2021-10-15,sold
7949,2021-10-15,sold
7950,2021-10-15,sold
7951,2021-10-16,sold
7952,2021-10-16,sold
7953,2021-10-16,sold
7954,2021-10-16,sold
7955,2021-10-16,sold
7956,2021-10-16,sold
7957,2021-10-16,sold
7958,2021-10-16,sold
7959,2021-10-16,sold
7960,2021-10-17,sold
7961,2021-10-17,sold
7962,2021-10-17,sold
7963,2021-10-17,sold
7964,2021-10-17,sold
7965,2021-10-17,sold
7966,2021-10-17,sold
7967,2021-10-17,sold
7968,2021-10-17,sold
7969,2021-10-18,sold
7970,2021-10-18,sold
7971,2021-10-18,sold
7972,2021-10-18,sold
7973,2021-10-18,sold
7974,2021-10-18,sold
7975,2021-10-18,sold
7976,2021-10-18,sold
7977,2021-10-18,sold
7978,2021-10-19,sold
7979,2021-10-19,sold
7980,2021-10-19,sold
7981,2021-10-19,sold
7982,2021-10-19,sold
7983,2021-10-19,sold
7984,2021-10-19,sold
7985,2021-10-19,sold
7986,2021-10-19,sold
7987,2021-10-20,sold
7988,2021-10-20,sold
7989,2021-10-20,sold
7990,2021-10-20,sold
7991,2021-10-20,sold
7992,2021-10-20,sold
7993,2021-10-20,sold
7994,2021-10-20,sold
7995,2021-10-20,sold
7996,2021-10-21,sold
7997,2021-10-21,sold
7998,2021-10-21,sold
7999,2021-10-21,sold
8000,2021-10-21,sold
8001,2021-10-21,sold
8002,2021-10-21,sold
8003,2021-10-21,sold
8004,2021-10-21,sold
8005,2021-10-22,sold
8006,2021-10-22,sold
8007,2021-10-22,sold
8008,2021-10-22,sold
8009,2021-10-22,sold
8010,2021-10-22,sold
8011,2021-10-22,sold
8012,2021-10-22,sold
8013,2021-10-22,sold
8014,2021-10-23,sold
8015,2021-10-23,sold
8016,2021-10-23,sold
8017,2021-10-23,sold
8018,2021-10-23,sold
8019,2021-10-23,sold
8020,2021-10-23,sold
8021,2021-10-23,sold
8022,2021-10-23,sold
8023,2021-10-24,sold
8024,2021-10-24,sold
8025,2021-10-24,sold
8026,2021-10-24,sold
8027,2021-10-24,sold
8028,2021-10-24,sold
8029,2021-10-24,sold
8030,2021-10-24,sold
8031,2021-10-24,sold
8032,2021-10-25,sold
8033,2021-10-25,sold
8034,2021-10-25,sold
8035,2021-10-25,sold
8036,2021-10-25,sold
8037,2021-10-25,sold
8038,2021-10-25,sold
8039,2021-10-25,sold
8040,2021-10-25,sold
8041,2021-10-26,sold
8042,2021-10-26,sold
8043,2021-10-26,sold
8044,2021-10-26,sold
8045,2021-10-26,sold
8046,2021-10-26,sold
8047,2021-10-26,sold
8048,2021-10-26,sold
8049,2021-10-26,sold
8050,2021-10-27,sold
8051,2021-10-27,sold
8052,2021-10-27,sold
8053,2021-10-27,sold
8054,2021-10-27,sold
8055,2021-10-27,sold
8056,2021-10-27,sold
8057,2021-10-27,sold
8058,2021-10-27,sold
8059,2021-10-28,sold
8060,2021-10-28,sold
8061,2021-10-28,sold
8062,2021-10-28,sold
8063,2021-10-28,sold
8064,2021-10-28,sold
8065,2021-10-28,sold
8066,2021-10-28,sold
8067,2021-10-28,sold
8068,2021-10-29,sold
8069,2021-10-29,sold
8070,2021-10-29,sold
8071,2021-10-29,sold
8072,2021-10-29,sold
8073,2021-10-29,sold
8074,2021-10-29,sold
8075,2021-10-29,sold
8076,2021-10-29,sold
8077,2021-10-30,sold
8078,2021-10-30,sold
8079,2021-10-30,sold
8080,2021-10-30,sold
8081,2021-10-30,sold
8082,2021-10-30,sold
8083,2021-10-30,sold
8084,2021-10-30,sold
8085,2021-10-30,sold
8086,2021-10-31,sold
8087,2021-10-31,sold
8088,2021-10-31,sold
8089,2021-10-31,sold
8090,2021-10-31,sold
8091,2021-10-31,sold
8092,2021-10-31,sold
8093,2021-10-31,sold
8094,2021-10-31,sold
8095,2021-11-01,sold
8096,2021-11-01,sold
8097,2021-11-01,sold
8098,2021-11-01,sold
8099,2021-11-01,sold
8100,2021-11-01,sold
8101,2021-11-01,sold
8102,2021-11-01,sold
8103,2021-11-01,sold
8104,2021-11-02,sold
8105,2021-11-02,sold
8106,2021-11-02,sold
8107,2021-11-02,sold
8108,2021-11-02,sold
8109,2021-11-02,sold
8110,2021-11-02,sold
8111,2021-11-02,sold
8112,2021-11-02,sold
8113,2021-11-03,sold
8114,2021-11-03,sold
8115,2021-11-03,sold
8116,2021-11-03,sold
8117,2021-11-03,sold
8118,2021-11-03,sold
8119,2021-11-03,sold
8120,2021-11-03,sold
8121,2021-11-03,sold
8122,2021-11-04,sold
8123,2021-11-04,sold
8124,2021-11-04,sold
8125,2021-11-04,sold
8126,2021-11-04,sold
8127,2021-11-04,sold
8128,2021-11-04,sold
8129,2021-11-04,sold
8130,2021-11-04,defective
8131,2021-11-05,sold
8132,2021-11-05,sold
8133,2021-11-05,sold
8134,2021-11-05,sold
8135,2021-11-05,sold
8136,2021-11-05,sold
8137,2021-11-05,sold
8138,2021-11-05,sold
8139,2021-11-05,sold
8140,2021-11-06,sold
8141,2021-11-06,sold
8142,2021-11-06,sold
8143,2021-11-06,sold
8144,2021-11-06,sold
8145,2021-11-06,sold
8146,2021-11-06,sold
8147,2021-11-06,sold
8148,2021-11-06,sold
8149,2021-11-07,sold
8150,2021-11-07,sold
8151,2021-11-07,sold
8152,2021-11-07,sold
8153,2021-11-07,sold
8154,2021-11-07,sold
8155,2021-11-07,sold
8156,2021-11-07,sold
8157,2021-11-07,sold
8158,2021-11-08,sold
8159,2021-11-08,sold
8160,2021-11-08,sold
8161,2021-11-08,sold
8162,2021-11-08,sold
8163,2021-11-08,sold
8164,2021-11-08,sold
8165,2021-11-08,sold
8166,2021-11-08,sold
8167,2021-11-09,sold
8168,2021-11-09,sold
8169,2021-11-09,sold
8170,2021-11-09,sold
8171,2021-11-09,sold
8172,2021-11-09,sold
8173,2021-11-09,sold
8174,2021-11-09,sold
8175,2021-11-09,sold
8176,2021-11-10,sold
8177,2021-11-10,sold
8178,2021-11-10,sold
8179,2021-11-10,sold
8180,2021-11-10,sold
8181,2021-11-10,sold
8182,2021-11-10,sold
8183,2021-11-10,sold
8184,2021-11-10,sold
8185,2021-11-11,sold
8186,2021-11-11,sold
8187,2021-11-11,sold
8188,2021-11-11,sold
8189,2021-11-11,sold
8190,2021-11-11,sold
8191,2021-11-11,sold
8192,2021-11-11,sold
8193,2021-11-11,sold
8194,2021-11-12,sold
8195,2021-11-12,sold
8196,2021-11-12,sold
8197,2021-11-12,sold
8198,2021-11-12,sold
8199,2021-11-12,sold
8200,2021-11-12,sold
8201,2021-11-12,sold
8202,2021-11-12,sold
8203,2021-11-13,sold
8204,2021-11-13,sold
8205,2021-11-13,sold
8206,2021-11-13,sold
8207,2021-11-13,sold
8208,2021-11-13,sold
8209,2021-11-13,sold
8210,2021-11-13,sold
8211,2021-11-13,sold
8212,2021-11-14,sold
8213,2021-11-14,sold
8214,2021-11-14,sold
8215,2021-11-14,sold
8216,2021-11-14,sold
8217,2021-11-14,sold
8218,2021-11-14,sold
8219,2021-11-14,sold
8220,2021-11-14,sold
8221,2021-11-15,sold
8222,2021-11-15,sold
8223,2021-11-15,sold
8224,2021-11-15,sold
8225,2021-11-15,sold
8226,2021-11-15,sold
8227,2021-11-15,sold
8228,2021-11-15,sold
8229,2021-11-15,sold
8230,2021-11-16,sold
8231,2021-11-16,sold
8232,2021-11-16,sold
8233,2021-11-16,sold
8234,2021-11-16,sold
8235,2021-11-16,sold
8236,2021-11-16,sold
8237,2021-11-16,defective
8238,2021-11-16,sold
8239,2021-11-17,sold
8240,2021-11-17,sold
8241,2021-11-17,sold
8242,2021-11-17,sold
8243,2021-11-17,sold
8244,2021-11-17,sold
8245,2021-11-17,sold
8246,2021-11-17,sold
8247,2021-11-17,sold
8248,2021-11-18,sold
8249,2021-11-18,sold
8250,2021-11-18,sold
8251,2021-11-18,sold
8252,2021-11-18,sold
8253,2021-11-18,sold
8254,2021-11-18,sold
8255,2021-11-18,sold
8256,2021-11-18,sold
8257,2021-11-19,sold
8258,2021-11-19,sold
8259,2021-11-19,sold
8260,2021-11-19,sold
8261,2021-11-19,sold
8262,2021-11-19,sold
8263,2021-11-19,sold
8264,2021-11-19,sold
8265,2021-11-19,sold
8266,2021-11-20,sold
8267,2021-11-20,sold
8268,2021-11-20,sold
8269,2021-11-20,sold
8270,2021-11-20,sold
8271,2021-11-20,sold
8272,2021-11-20,sold
8273,2021-11-20,sold
8274,2021-11-20,sold
8275,2021-11-21,sold
8276,2021-11-21,sold
8277,2021-11-21,sold
8278,2021-11-21,sold
8279,2021-11-21,sold
8280,2021-11-21,sold
8281,2021-11-21,sold
8282,2021-11-21,sold
8283,2021-11-21,sold
8284,2021-11-22,sold
8285,2021-11-22,sold
8286,2021-11-22,sold
8287,2021-11-22,sold
8288,2021-11-22,sold
8289,2021-11-22,sold
8290,2021-11-22,defective
8291,2021-11-22,sold
8292,2021-11-22,sold
8293,2021-11-22,sold
8294,2021-11-22,sold
8295,2021-11-22,sold
8296,2021-11-23,sold
8297,2021-11-23,sold
8298,2021-11-23,sold
8299,2021-11-23,sold
8300,2021-11-23,sold
8301,2021-11-23,sold
8302,2021-11-23,sold
8303,2021-11-23,sold
8304,2021-11-23,sold
8305,2021-11-23,sold
8306,2021-11-23,sold
8307,2021-11-23,sold
8308,2021-11-24,sold
8309,2021-11-24,sold
8310,2021-11-24,sold
8311,2021-11-24,defective
8312,2021-11-24,sold
8313,2021-11-24,sold
8314,2021-11-24,sold
8315,2021-11-24,sold
8316,2021-11-24,sold
8317,2021-11-24,sold
8318,2021-11-24,sold
8319,2021-11-24,sold
8320,2021-11-25,sold
8321,2021-11-25,sold
8322,2021-11-25,sold
8323,2021-11-25,sold
8324,2021-11-25,sold
8325,2021-11-25,sold
8326,2021-11-25,sold
8327,2021-11-25,sold
8328,2021-11-25,sold
8329,2021-11-25,sold
8330,2021-11-25,sold
8331,2021-11-25,sold
8332,2021-11-26,sold
8333,2021-11-26,sold
8334,2021-11-26,sold
8335,2021-11-26,sold
8336,2021-11-26,sold
8337,2021-11-26,sold
8338,2021-11-26,sold
8339,2021-11-26,sold
8340,2021-11-26,sold
8341,2021-11-26,sold
8342,2021-11-26,sold
8343,2021-11-26,sold
8344,2021-11-27,sold
8345,2021-11-27,sold
8346,2021-11-27,sold
8347,2021-11-27,sold
8348,2021-11-27,sold
8349,2021-11-27,sold
8350,2021-11-27,sold
8351,2021-11-27,sold
8352,2021-11-27,sold
8353,2021-11-27,sold
8354,2021-11-27,sold
8355,2021-11-27,sold
8356,2021-11-28,sold
8357,2021-11-28,sold
8358,2021-11-28,defective
8359,2021-11-28,sold
8360,2021-11-28,sold
8361,2021-11-28,sold
8362,2021-11-28,sold
8363,2021-11-28,sold
8364,2021-11-28,sold
8365,2021-11-28,sold
8366,2021-11-28,sold
8367,2021-11-28,sold
8368,2021-11-29,sold
8369,2021-11-29,sold
8370,2021-11-29,sold
8371,2021-11-29,sold
8372,2021-11-29,sold
8373,2021-11-29,sold
8374,2021-11-29,sold
8375,2021-11-29,sold
8376,2021-11-29,sold
8377,2021-11-29,sold
8378,2021-11-29,sold
8379,2021-11-29,sold
8380,2021-11-30,sold
8381,2021-11-30,sold
8382,2021-11-30,sold
8383,2021-11-30,sold
8384,2021-11-30,sold
8385,2021-11-30,sold
8386,2021-11-30,sold
8387,2021-11-30,sold
8388,2021-11-30,sold
8389,2021-11-30,sold
8390,2021-11-30,sold
8391,2021-11-30,sold
8392,2021-12-01,sold
8393,2021-12-01,sold
8394,2021-12-01,sold
8395,2021-12-01,sold
8396,2021-12-01,sold
8397,2021-12-01,sold
8398,2021-12-01,sold
8399,2021-12-01,sold
8400,2021-12-01,sold
8401,2021-12-01,sold
8402,2021-12-01,sold
8403,2021-12-01,sold
8404,2021-12-02,sold
8405,2021-12-02,sold
8406,2021-12-02,defective
8407,2021-12-02,sold
